"","mz","rt","1405_Fish1_F1","1405_Fish1_F2","1405_Fish1_F3","1405_Fish2_F1","1405_Fish2_F2","1405_Fish2_F3","1405_Fish3_F1","1405_Fish3_F2","1405_Fish3_F3"
"group","mz","rt","fish1","fish1","fish1","fish2","fish2","fish2","fish3","fish3","fish3"
"M488.3591T540.9","488.35909610084","540.866","2518.69779310345","1254.59423728814","2974.88211864407","1509.90576923076","2462.08433962264","1662.29954545455","1850.2290967742","2015.39160655737","2545.61552542373"
"M491.3195T402","491.319519270365","401.962","955.332888888889","577.095924283251","1742.59942168675","690.642857142857","2255.66237903226","2518.59876470588","1814.54041025641","994.733773690683","1692.20146590909"
"M492.8839T213.7","492.883874523708","213.713","1174.97993442623","1026.01410309278","1233.92140625","938.373605263158","1456.3828","1092.03033333333","1426.96175581395","1236.48591304348","1591.7971875"
"M493.3138T540.7","493.31380658321","540.652","4839.48745161292","2203.11917808219","6219.83901724136","2383.15074074074","4590.59569230768","2862.10780645162","3589.36527272725","3779.05500000001","5027.38624137934"
"M494.3178T540.1","494.317804397106","540.118","1793.77366666667","877.487131754557","1776.62515789474","1012.2509765625","1591.76407877604","1324.79969262295","1278.24275409837","1357.72355555555","1827.59496774194"
"M494.3248T501.7","494.324824776268","501.651","10961.704967033","4105.58757352942","7458.59051578948","4819.07142857143","10172.2906568627","6372.47376595744","5673.76487096775","4487.83032692307","13617.5986567164"
"M494.8112T817.9","494.811226176473","817.906","7457.74033928569","6031.36888095243","8479.05163636363","4202.47896666664","8282.93311475409","4435.33718750002","7639.38902033026","9578.79152112677","6976.55746449372"
"M494.8112T727.4","494.811171249115","727.4325","5115.19445238099","3744.49046153852","4922.46510823568","724.164999999975","5276.35504761904","7296.89817543862","5502.39202299572","6968.09320754713","4263.54031249996"
"M494.8112T772.2","494.811243688891","772.218","6755.53789473686","744.345000000018","1885.42754109701","2634.57259999999","387.339999999998","6650.90848275862","2119.53219943576","2328.36949999997","2114.41599527995"
"M494.8112T803.7","494.811180267316","803.719","1725.42857142857","530.903666666691","1305.22465632512","4109.91805405405","4591.8061","478.606333333355","1707.53545673077","2836.53234782614","1619.14285714286"
"M494.8113T782.9","494.811285617874","782.935","4743.58282926832","453.315000000021","4040.7180265101","4669.49795454544","3417.93064516125","1006.92857142857","4600.47290039062","6999.71131249997","4466.41999206543"
"M494.8112T890.8","494.811223364658","890.768","5150.61435000001","2843.17157575756","2863.9547260274","3244.82454681396","3346.68089189188","2117.47406896554","3709.94744110107","2972.2050052219","2730.51776552872"
"M494.8113T862.6","494.811280359892","862.5875","1331.27645454544","1267.68876953125","1188.7250793457","372.573999999998","544.835333333358","798.854400000002","1371.09255149148","5991.99605660376","1339.32763671875"
"M494.8114T870.6","494.811432779352","870.622","490.609000000022","363.148499999978","454.107999999957","304.772583007812","341.662719726562","344.736694335938","418.348999023438","389.062255859375","297.909301757812"
"M494.811T830.5","494.811035002998","830.55","915.273600000002","5505.73944736844","4807.96477777774","2642.17510986328","2934.04116516113","421.921499999974","2867.29020385742","2714.75920410156","2825.98118286133"
"M496.341T536.6","496.340992405357","536.58","33109.7945168539","13248.9937113402","28902.0031142857","9413.25370192308","39692.5306095239","26652.3874509804","20094.8529545455","15903.2134883721","27687.8578536585"
"M497.344T536.6","497.344045660742","536.5865","8419.83994594595","3401.46470454547","6797.9091954023","2569.3201430963","9508.34544915255","6241.56598999999","5307.62261363637","4027.104","6840.11699999998"
"M498.9017T213.7","498.901675992263","213.727","22119.5419777778","9059.68757692308","23884.1264680851","6088.63114893617","26480.93668","9486.6324","24070.8566","29052.1988596491","27260.8887"
"M499.905T213.9","499.90496107205","213.927","1320.62028205128","645.866020618557","1542.42857142857","561.906","1590.25845833333","675.2593","1452.23290384615","1604.71647457627","1538.16564444444"
"M500.2777T477.6","500.277708974975","477.65","4825.28571428571","1461.44333333334","2593.14912359551","1232.18534482758","5690.31793846153","2648.81967307692","3299.40945454546","3300.788375","5086.4105"
"M500.3789T423","500.37890867815","422.963","7205.50651351353","3277.36516363636","14020.2857142857","2537.35714285714","6281.84308219179","3379.76680263157","5770.01741666667","6510.70269473684","3510.60192592592"
"M500.9073T214","500.907299862729","213.957","606.612525","339.09776580028","556.295473684211","301.853207482232","619.290764041063","388.978274295205","613.30275","666.662831460674","611.584580645161"
"M501.2808T477.4","501.280820222269","477.436","1297.31716363636","644.799499511719","1012.51187082064","532.29195494571","1721.09511290323","849.2709","964.743969230771","912.879272727273","1357.664"
"M501.3829T423","501.382874050719","422.963","2206.78495196506","891.254795454546","3539.11986486487","836.134537313434","1885.11915189873","1045.10809774436","1521.70788461539","1861.55491150443","927.276099999999"
"M502.2931T492.2","502.293135250047","492.223","5434.54084507043","1689.04691666667","2296.992375","114.917999999999","4986.06859574468","2451.05270967742","2024.85770666667","1925.82292753623","3770.47315384616"
"M502.3382T511.5","502.338169589401","511.508","1853.80443939394","2493.11808571428","2389.37066666666","1679.37611864406","2632.4228125","1665.5153125","3062.28832584269","3352.20288235294","3109.98866666667"
"M503.1093T762.6","503.109273347113","762.577","9831.53140540537","4739.14285714286","13339.7958358209","4829.93494949496","10953.4295294118","5902.13811864405","8645.23038805974","8145.41415254238","9755.41839999997"
"M503.319T440.2","503.31896935235","440.215","1164.85667175572","655.762343808829","1983.24907894737","738.411738016519","687.887213114754","829.728115587349","1021.88664615385","1152.88916666667","1093.31847191011"
"M503.3667T532.1","503.366727501762","532.122","92.3417500000091","79.2776489257812","125.121215820312","75.2012786865234","151.47380065918","87.8482055664062","156.862000000013","617.362780821919","903.252475247524"
"M504.1096T762.6","504.109633596992","762.575","4793.61624324323","2417.69734375001","5923.58775555554","2447.19014492755","4876.78513235295","2789.11450000002","4295.86872463766","3833.16354022989","4399.3647"
"M505.1055T762.5","505.105465719283","762.4675","3231.11488","1736.04936771116","4002.21428571429","1644.67463768117","3381.70820289854","2118.05883333333","2759.41046376811","2568.47820289854","3048.48747826088"
"M505.3342T423","505.334179556764","422.963","44214.1567083334","18076.8493043478","98070.7469014087","14351.6344637681","41221.0446666667","20297.9636521739","36387.4971000001","45405.0019503546","45013.9289857143"
"M506.3375T423.2","506.337484692388","423.177","9689.53363387979","4095.37488235294","20301.6942198582","3285.73412500001","9471.84095686275","4510.119536","7780.14247945207","9497.1331","9357.90279166665"
"M507.3303T554.8","507.330320578817","554.839","1551.93377777778","806.879627855518","1312.7256362915","904.705283582088","1484.43737837838","1137.4468433735","1477.38468939394","1192.67251161986","1352.81996202531"
"M507.3409T423","507.340938857632","422.963","1761.58609756098","389.581514563107","3373.68235135135","103.054249999997","1011.05464864865","887.630599999999","1569.481703125","1803.01112962963","865.578237288132"
"M508.3041T532.7","508.304119036659","532.723","2271.40333333335","637.559710743803","2026.176953125","660.257645456414","2749.19160655738","1007.6061724138","1004.39177586207","1844.05150000001","2133.1643859649"
"M508.8581T215.3","508.858063117419","215.283","843.214285714286","764.418329214121","898.723363636364","590.386296296296","466.276957746479","667.949775510204","984.294302450644","920.60037735849","997.331045454546"
"M511.4725T799.8","511.472546955089","799.756","1869.44415","219.391999999993","2544.57740020752","2133.56855163574","1753.39862068965","3097.41376744186","1805.68424460431","2669.80796249999","3073.45183783784"
"M512.4158T550.3","512.415835965988","550.3385","960.346218487398","548.357142857143","1033.57445070422","611.401425220927","938.316814814813","819.77531958408","1254.28819354839","984.493838450948","2423.82983050848"
"M514.8764T215.7","514.876407233228","215.702","3787.63060344828","1613.37537288136","4736.2443","1022.105","2586.51268292683","1587.16506976744","2393.87482352941","3488.73","3560.49725"
"M515.3598T537.2","515.359821759553","537.224","2796","1431.83482352941","3849.56265624998","1426.36366153847","2864.27334285713","1818.35502352941","2285.24275409836","2531.35714285714","2828.14285714286"
"M515.8357T144.9","515.835670487327","144.896","1672.73118181818","817.730025227865","1567.58472972973","683.304695129395","1577.45131343284","991.51983","1704.29002857143","1977.74975675675","1826.21447058824"
"M515.9785T212.9","515.978526001127","212.869","1928.81428888889","673.959204545455","2646.85714285714","308.620132870144","717.019916666667","361.071428571429","177.639090904823","870.610611111111","289.939941176471"
"M516.3893T540.9","516.389285429576","540.862","1115.13139534884","672.17810810811","1963.44021212121","409.495999999999","1143.9","782.818612244905","1223.28268941243","1206.68899999999","1213.12566666665"
"M517.8314T144.8","517.831443678514","144.789","848.168953846154","488.337781415667","862.980700214093","391.37061815138","698.4037","476.121712349557","816.905910447761","782.349358208955","638.577878787879"
"M518.3245T495.3","518.324506237026","495.3295","2262.73955128205","945.682848641042","2346.10663636364","1007.81382014242","2052.7657943897","1306.31013084112","847.792777777775","1668.2736","1261.35389189189"
"M519.1401T762.4","519.140075683594","762.362","46996.9747121213","22363.2708088236","74683.6459166671","19108.8207647059","61345.0482121213","27403.1790254238","43833.8168041236","41665.6302089551","53944.7783561645"
"M520.1386T762.6","520.138647232591","762.575","19522.211890411","9216.37177941178","30568.3532417582","8778.06174528303","24101.1720151516","11409.0661391304","17729.5584179105","17333.1061791044","21965.4673695653"
"M520.2968T639.6","520.2967876815","639.582","838.821737373741","659.995306666666","564.235182539682","364.524300000002","733.285714285714","868.902053833008","879.656863005265","940.304567198822","901.942932128906"
"M520.3415T515.4","520.341487425912","515.365","7364.98057142856","3547.58351111112","8418.5444117647","3292.36227906976","8295.21428571427","5135.0456068376","6798.26249999999","5274.72759036143","9533.5102891566"
"M521.1371T762.6","521.137072741981","762.577","13395.7781666667","7019.38785340313","20680.9551923076","6129.97973999999","17285.9435753424","7918.0883211679","12876.126794702","11840.8779805825","15187.6903294117"
"M521.3439T515","521.343889462982","515.034","2486.19258","1183.33212500503","2351.84040697675","1427.30043411255","2374.28571428571","1589.16323076923","2049.65856321839","1194.90937704918","2533.36809756098"
"M522.1371T762.6","522.137050011154","762.575","4217.82086250001","1307.41656818181","6328.34350684933","2332.54359813085","5836.28110778444","2724.78139830509","3631.85670588235","3817.7717961165","4368.81417647059"
"M522.3557T546.5","522.355680056924","546.483","18060.2325644172","3092.13621818183","592.234499999964","7109.91301935484","18045.7695955882","10881.695170068","12666.5140344827","11538.9958502674","24561.1772"
"M523.1141T688.6","523.11414838059","688.6","19585.3869302326","17848.0294949495","18631.2343061224","24630.5705","17476.8989172932","21784.0401895735","18790.1421481481","16346.7861811023","20972.1927522523"
"M524.1178T690.5","524.117835429268","690.529","2778.64285714286","3647.28588235294","5308.95659498132","8178.85713537119","5402.6076869565","6770.43881967213","276.275666666679","292.45124999999","5090.77860160496"
"M525.9831T639.1","525.983147486182","639.098","1112.58298076923","341.444549999999","1193.30466666666","164.758249999994","1355.46220930233","592.974534883723","1084.75942857144","1205.29214814815","1226.59888636364"
"M526.2952T493.5","526.295249860269","493.508","57273.5888064516","18743.674031746","31169.4393833334","9500.63226984129","53339.5714285714","24642.7442258065","29039.6852711865","34535.0819508196","52463.1715873015"
