"","GD_012_matrix_RPN_RRHD_B1.mzML","GD_014_matrix_RPN_RRHD_B1.mzML","GD_015_matrix_RPN_RRHD_B1.mzML","GD_017_matrix_RPN_RRHD_B1.mzML","GD_018_matrix_RPN_RRHD_B1.mzML","GD_020_matrix_RPN_RRHD_B1.mzML","GD_010_NIST_RPN_RRHD_B1.mzML","GD_011_NIST_RPN_RRHD_B1.mzML","GD_013_NIST_RPN_RRHD_B1.mzML","GD_016_NIST_RPN_RRHD_B1.mzML","GD_019_NIST_RPN_RRHD_B1.mzML"
"group","MN","MN","MN","MN","MN","MN","SN","SN","SN","SN","SN"
"M684.3367T573.065","0","0","0","0","0","0","5268.28137061766","5378.74263314229","5510.73358158588","4563.12655443406","3827.55043579648"
"M684.3997T514.9249","0","0","0","0","0","0","2689.75966215134","3079.02136977194","2671.79190340785","2781.45687432291","1964.81983606288"
"M684.4976T26.1648","0","0","0","0","0","0","38419.756052269","36868.6445192814","28633.3023223836","25943.1110635308","26246.771669812"
"M684.5633T238.6942","94.5307209681234","507.991658295388","205.00488064104","93.9535547027304","0","102.029069256807","126556.291128276","117492.694096129","109177.884472396","104413.880288034","99767.5637569313"
"M684.5743T26.727","0","0","0","0","0","0","10034.7594890544","8257.00069301351","7027.57631851196","3521.81063922991","4898.43607511393"
"M684.6052T789.8803","349.878188887239","341.218878645982","76.9085802877588","476.765433305076","0","532.005493810214","11736.8395063632","11102.7666466948","9479.96608307359","8791.97788129241","8097.74962418198"
"M684.7179T947.9505","8745.80606887492","7045.68964844975","7991.07145324952","7329.81047079824","5970.69322018817","7528.91729583364","8485.172292333","8662.46775512362","8075.66612876268","8085.87164667033","5683.06538314823"
"M685.0648T238.7251","0","88.8753508286928","0","0","0","106.94513369651","52647.3513854369","47357.8945523793","44313.54196741","41934.8627847493","44198.2289650602"
"M685.2526T482.2203","640.469850146002","227.015282569489","106.817866401711","266.384521436251","103.616111696698","457.060264450927","38696.8211011171","36953.3529816745","30144.59848968","27014.4277840662","22561.0977559885"
"M685.3308T342.2383","0","0","0","0","0","0","2040.3310086496","1827.8871758282","1014.13408508301","869.454861347738","1187.69194560683"
"M685.3397T573.67","209.098140781713","0","72.6727100382892","72.7167747466953","0","0","4526.48523858643","4375.70225497702","3589.00590344849","2844.41512421443","1466.71344011567"
"M685.4619T628.1758","0","169.055648515483","63.5996379487152","235.119834343453","63.6580047579964","93.2022167192282","21146.5493401866","22341.0320143367","20324.1880866569","17507.8881075023","18883.105110588"
"M685.5272T649.3728","0","85.2151643463775","0","0","0","0","25141.4618649101","22451.7523724352","18692.2929487466","16149.9110779644","14185.9268000416"
"M685.5644T238.7331","106.056220710045","0","127.619777125594","0","0","69.4455819504322","22470.581057682","40080.3575843129","36972.0502101793","34091.0507887623","33928.9325095703"
"M685.5743T26.7371","69.7832907162486","0","0","0","0","0","8746.76940462821","6830.66665823909","5798.71919075121","4947.77558232422","5184.11585702224"
"M685.6086T789.8801","64.2819084893716","0","167.632166335566","96.5313250178264","116.08510621306","0","4757.52369207173","4983.32666383266","4174.78113592601","4056.3995544919","4054.67049722404"
"M686.3352T573.064","0","0","0","0","0","0","3881.44593178814","4220.36235272102","2851.54416902431","2903.2553953238","2390.11286489066"
"M686.494T26.1207","0","0","0","0","0","73.5525619379415","23331.1866182512","21616.9759875052","18870.9150297209","14628.2995915451","11668.8129544302"
"M686.5304T649.3728","0","0","0","0","0","0","10814.0889068072","10183.3107718426","7915.69557002038","8112.45099797355","6004.01288965643"
"M686.605T789.8803","451.816806533095","72.3523705316707","179.776811756752","63.5856014192104","76.5502375602722","80.356214030832","1754.25554963842","4070.62286517735","4367.23689872053","3141.26210523256","2669.74217876034"
"M687.2751T464.2501","67.1358376227157","215.933682632835","0","233.199900710105","72.7610653061825","70.4233971186711","6631.78269199207","6605.83226594544","3271.39059536768","5580.29545691012","4348.88354111022"
"M687.4923T25.5182","0","0","0","0","0","0","14374.5480373928","12547.2097106527","10732.3015679953","7783.04313918513","8024.90848823686"
"M687.543T669.358","105.087657778159","0","0","0","0","0","46350.3081318823","45058.8250743197","36517.0294307674","32796.1318928457","27464.7189895409"
"M688.2604T481.9302","268.116901842779","0","0","68.5497307845048","98.7186909572859","236.709153198784","11857.1716986382","10375.3281115359","9612.86185197698","9125.7265967383","8834.19681801572"
"M688.3676T600.3169","68.0655184659091","0","153.068868761477","85.9503881309343","0","0","10313.0152027332","12241.3718455532","9297.89363547265","8783.90409875391","7284.34186709909"
"M688.4907T25.5182","0","0","0","0","0","0","15334.7138412781","14378.7156996405","12120.519369823","10559.1638300781","6924.30788783482"
"M688.4903T688.741","0","118.828285372257","333.036544114351","0","0","0","7639.14464691639","7017.83994505252","6126.85209096905","5795.76072113468","5275.05747703251"
"M688.5464T668.7556","0","0","79.2942906867713","0","0","0","19912.3633908516","19047.8023535392","15590.9971815726","12854.217559958","11856.0371387452"
"M688.9484T953.4013","32728.299335922","30845.9235777701","27473.446487351","28530.6832974223","25171.6703013851","24290.1232887638","38622.5770907287","35764.1508210449","31296.4238669343","27228.2092977821","25158.4333385662"
"M689.1714T600.9235","0","0","0","0","0","67.4060931727808","2526.7188266409","2767.92870842624","1917.65997510876","1290.05985794623","2023.70840374946"
"M689.1897T544.5992","73.1560956855354","226.350066058926","0","0","196.26013917625","0","5484.17005087851","4344.58464270404","4245.09199311316","4027.52951785048","3145.4477900914"
"M689.372T600.3169","0","69.0739831452751","164.25615945316","71.7244199829395","0","80.2294825130307","5547.80616052673","4653.092785674","4116.65478741893","3746.9435686822","2964.23099562179"
"M689.4854T585.782","0","0","0","0","0","0","7532.7240893617","7857.92715981823","6359.76396783861","5107.43747048116","5131.08922446482"
"M689.4935T689.345","0","0","0","0","0","0","3130.53244174275","3244.53159210048","2644.57890859374","2247.28191665702","825.283171091084"
"M689.5493T669.3592","0","0","0","80.7770526615703","0","0","4752.72410075599","5051.80063979302","3588.89765307706","3396.74096334657","2483.64622487989"
"M689.952T954.0063","4296.92356115174","4542.5038990539","3821.26581559401","4528.53524136962","3176.35242370209","2901.88670292799","5810.05009958236","5382.91592632927","4363.24910849001","4221.01889585497","3525.60536536868"
"M690.2755T463.0314","0","66.8974613523111","143.487849886715","163.676393338479","0","173.956163343368","14981.4507583939","15164.9028536948","14312.3937226295","12760.1093368762","12382.2987950953"
"M690.319T503.4178","0","109.53944682288","0","89.1882221816573","91.1220494809427","0","4940.91822572726","2733.36134361013","4447.97832211702","3790.50668294907","3599.7022857892"
"M690.3671T600.3169","0","0","78.2785267220891","0","0","83.8317613044511","7963.34382356775","8075.83473661421","6959.99226632113","6194.18200552089","5343.70809177517"
"M690.4868T26.1207","0","0","0","0","0","0","24577.8020106486","24934.2404104198","21585.4069173584","20530.3268663894","17981.0091164307"
"M690.602T764.444","79.8112174261187","238.827725747717","0","0","0","0","6024.7876629639","5985.28342808696","5131.57117945501","4336.47639359801","4999.59065943772"
"M691.3684T600.3169","173.098824606277","73.9824146172032","289.601152469404","73.1566448137164","0","147.164541450329","2538.25523687746","3085.40431126523","3759.33237199492","2642.56574032479","2741.60544036309"
"M691.396T559.7408","3360.51825437711","2663.97017387773","3067.9440309204","3247.18795111848","2643.59366695674","2630.89411646539","6759.12318054524","6062.24352273173","5153.13908783568","5650.45357568253","5028.89552490231"
"M691.5015T608.1908","0","0","0","0","0","0","66563.1274246214","65887.8731009174","55943.3838467974","50284.9261769415","47257.2407008269"
"M691.6055T764.444","87.5577607005835","0","0","0","0","0","2864.64628594417","2702.23688080787","2629.02485343698","1984.32938139987","1673.10305891687"
"M692.2908T495.3409","84.0534606380388","106.474239941686","0","0","0","0","26665.0720057011","25370.8733176385","23162.0690224907","22343.0028429697","18389.8569451904"
"M692.4833T25.5206","0","0","0","0","0","0","51444.7300779826","47337.5533583672","41737.5294428428","40621.2029988015","34122.9428885817"
"M692.5047T608.1908","0","0","0","0","0","0","28352.6499761279","27459.9589335181","23639.0650045927","21942.9244554297","19109.4997372133"
"M692.6183T776.5563","0","0","0","0","0","0","13493.4179647094","12581.0494021547","11842.5569778375","10771.7482719216","9628.36403780008"
"M692.7502T947.9501","7552.35007187505","8693.2797078885","8007.37179173778","9287.66041398116","8361.66712267916","8201.12679643864","7733.41011902328","8076.09913832819","7470.43442275311","8762.34554237531","7495.60649415701"
"M693.2934T495.7398","240.193230667256","65.2917256836755","64.7202778103737","102.415550595794","177.616975026814","74.7578540760534","8223.49816848279","7440.75041108131","6950.2077555616","5875.21675762343","5045.66811109619"
"M693.5078T608.1904","0","0","0","0","0","0","6901.58318187453","6218.96123815831","5500.61139100642","5915.58587032422","5252.76639947894"
"M693.6213T777.1609","196.764862088859","0","0","0","0","0","6562.43453322858","6345.50264630126","6786.25971887817","5250.75072469951","4447.87076748845"
"M694.287T468.2914","0","271.601909470155","0","100.929256414789","174.805366428446","0","20726.2718383166","24903.8381322351","22466.5176070752","16025.695708091","14623.8234211648"
"M694.3058T525.861","0","0","0","0","0","77.5770377807526","20079.0400447423","30831.9983842627","16663.4540179824","26434.7216138242","16521.4408176049"
"M694.3653T573.064","0","61.2402487370186","0","0","74.7297568568029","0","4009.23687505495","3714.19766560365","2782.57431064184","2844.76282272341","2134.33146992494"
"M694.4282T515.0082","0","102.58510596066","0","78.9162617185767","0","0","11037.5367131996","10115.9860997941","10063.6155184784","10827.8356844562","10086.1336875696"
"M694.4647T614.247","0","0","0","0","0","0","6665.48821009626","6074.18034318973","5143.98021197753","4739.19426439739","4796.89176564147"
"M694.4797T25.5206","0","0","0","0","0","0","56313.1116725464","51908.3130961359","43312.6842516907","37274.9959637493","36919.0681579347"
"M694.6336T789.8794","423.382686883126","0","0","316.894177946728","64.5140873245629","228.525945516037","9003.8667474158","7443.06049781499","7695.17150926345","5741.84412407224","6646.59282438754"
"M694.747T947.9249","9693.88190494796","8583.39151989752","10064.5230345358","9135.59696122744","9495.06439904791","9483.82820366761","10420.7755122154","10204.0378678609","7986.827877554","8753.47152788259","9178.69981988529"
"M694.9556T445.9756","142938.690268041","126345.580370093","120971.496043253","112934.914043806","112143.879557962","112963.515577956","162592.476983354","151208.444613533","138167.232705908","121083.162150453","112937.559037573"
"M694.9551T950.9647","174404.194488755","228962.579198655","210647.458776766","175160.748351325","220429.147733593","131952.735822024","192279.39000992","182185.571289342","162025.576166735","136668.68409978","133095.702953796"
"M695.3094T526.3922","92.7641622918274","0","64.9660057741053","304.51882079408","65.9691825121751","395.057474704733","6869.36009463002","10826.1163442797","9317.55638108253","5345.10905668706","6620.42851492919"
"M695.4328T515.0082","0","0","0","0","0","0","4126.37914565447","4639.98812251681","3754.38871203547","3636.56218365261","3719.96961696492"
"M695.4879T623.9368","0","0","0","89.1805123160867","0","0","13470.3322774555","11387.8504820582","9464.35145270991","8818.21408884885","8287.32136297602"
"M695.545T749.0002","7188.27915005262","5014.11847367924","5700.63256094641","4530.15926501175","4948.61484670479","4568.27730398654","961.435835893918","1676.80223318785","615.214219089411","779.827820082754","729.498948563542"
"M695.6374T789.8801","189.451390910428","72.7220355184982","173.991411698361","197.804177690608","0","130.142440544985","4457.59748475136","3045.99302691652","3354.39803676254","2875.41358679903","3187.3220660975"
"M695.9588T446.3942","19904.5730329355","19179.039136853","18311.9586227513","16138.7254717412","16334.6229167033","16443.3142497798","25318.9861744715","21552.0040492929","21110.0920726273","17723.8988838603","17345.8084748807"
"M695.9585T950.978","25069.2949451617","23378.2646310815","20911.5501510842","28625.4154910481","21631.5908539874","18318.1895512418","39508.2103974738","40180.6536028451","40593.5235911322","22441.0887502289","25570.5852028386"
"M696.3026T494.5418","0","239.741260310528","0","111.610468323239","0","0","22593.008637171","21649.9724455007","18207.1844744899","15408.3463438934","16214.3596984092"
"M696.4768T25.561","0","0","0","0","0","0","40768.1762522598","37910.9827899681","31318.7641485668","28915.9122473996","26618.301516231"
"M696.4914T623.9368","0","94.5899187390191","83.4807269203548","0","0","0","4955.34283782958","4566.69191413993","3586.71224414573","3854.34362033842","3075.04198328147"
"M696.9621T445.883","1903.43602972059","1704.39720170111","1227.0885057155","2231.94292731335","1832.19629921215","1602.20674068342","2005.48865875962","2039.54546192017","2209.97137835695","1432.05396235275","1352.7914256958"
"M697.4869T623.9368","242.943109906744","187.531928847777","63.3496645294568","78.5174114741385","140.126533712726","84.4559093881398","5171.02303726195","4299.21670885805","4037.65043671161","3953.10106724966","3385.93920239974"
"M698.3182T525.221","177.265685000156","329.03302480516","0","168.612720419406","142.755598421263","79.1402537269682","25446.2904929344","22314.3190004068","20047.1626191693","20073.6025048651","18873.0691622522"
"M698.3965T600.3162","80.0661825705087","230.069182202619","102.237006340841","0","0","234.723957205391","6585.2279199412","7325.59078073956","6003.81492087134","5518.09243087549","5581.50220720431"
"M698.4157T625.148","3054.77195285123","2440.21139826966","2736.15459948732","1923.61734618029","2356.90075459418","2182.98225531007","2908.03413171897","2962.16575782344","2613.76786004981","2212.00583949584","1931.64694435814"
"M698.4753T25.5206","0","0","0","0","0","0","22321.7939180988","19792.0308063792","16023.0239221436","15704.4927413347","14610.4975174072"
"M698.5112T709.938","1078.8863359375","423.192479014397","83.8886343449678","438.13910680572","71.7616943105569","718.760852761651","49699.5619987887","49654.8218866364","41210.403846588","39782.8174216295","36918.2632665818"
"M698.6185T30.9902","0","0","0","0","0","102.651826219899","6242.66988757688","5075.18980617269","3519.13420389775","4005.99353037807","3554.16131994968"
