Row.names	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	X1	X10	X11	X12	X13	X14	X15	X2	X3	X4	X5	X6	X7	X8	X9	GD_050_NIST_dda_targeted1_RPP_RRHD_B1.mzML	GD_051_NIST_dda_targeted2_RPP_RRHD_B1.mzML	GD_052_NIST_dda_targeted3_RPP_RRHD_B1.mzML	GD_053_NIST_dda_targeted4_RPP_RRHD_B1.mzML	GD_054_NIST_dda_targeted5_RPP_RRHD_B1.mzML	GD_055_NIST_dda_targeted6_RPP_RRHD_B1.mzML	GD_056_NIST_dda_targeted7_RPP_RRHD_B1.mzML	GD_057_NIST_dda_targeted8_RPP_RRHD_B1.mzML	GD_058_NIST_dda_targeted9_RPP_RRHD_B1.mzML	GD_059_NIST_dda_targeted10_RPP_RRHD_B1.mzML	GD_060_NIST_dda_targeted11_RPP_RRHD_B1.mzML	GD_061_NIST_dda_targeted12_RPP_RRHD_B1.mzML	GD_062_NIST_dda_targeted13_RPP_RRHD_B1.mzML	GD_063_NIST_dda_targeted14_RPP_RRHD_B1.mzML	GD_064_NIST_dda_targeted15_RPP_RRHD_B1.mzML
FT7458	815.727914296589	815.655569869426	815.800258723751	25.2523832321167	24.6314601898193	25.8733062744141	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	368.324321319581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	482.806919403076	NA	NA
FT7459	815.800608205464	815.800608205464	815.800608205464	-61.9349999523163	-61.9349999523163	-61.9349999523163	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	475.439587221145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT7460	816.062123321155	816.042101131721	816.097992948715	704.553500110626	666.543999671936	752.532990478516	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	975.08243926207	1619.17674517058	15159.8302123084	11429.4382238647	7235.05999390411	13436.4637973399	14466.5310867309	11598.6939114497	15046.5132687607	8410.99251653718	18107.1754818439	5923.34061640676	843.161891624455	11011.1181907044	5450.58339616533
FT7461	815.987538815099	815.984401839392	816.019642198691	483.615003540039	452.858998657227	577.126990478516	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3857.66967726364	1303.17048885676	4087.66196688485	3714.24128493246	3281.11577032823	3650.26341638476	3768.31641871783	4101.13005945668	3717.34228606529	1122.55032697551	2983.74393022811	3026.61228882453	313.116846347396	3675.80303204348	1323.26946249695
FT7462	816.213559012751	816.120324699316	816.217493154992	774.346000099182	668.948000099182	829.600990478516	13	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	NA	854.461478210454	NA	745.228084164445	NA	402.74228233555	NA	457.060763988796	329.118086783399	NA	NA	350.736201863096	441.58816131973	418.160074035646	300.871457010906
FT7463	816.476076499399	816.389288516939	816.477100362025	5.43850002384186	-58.1989999523163	27.2355060577393	4	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	NA	NA	377.23835994339	NA	NA	419.956151925223	NA	476.556600349094	NA	NA	NA	NA	396.062634334565	NA	NA
FT7464	816.561359703442	816.465059944876	816.588617655831	691.225000137329	576.877990478516	752.532990478516	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5302.6053375	32649.8614069821	7775.44435941693	7207.93103066041	5818.4834870911	40907.4136262443	6805.15787556967	5489.15709019467	7114.61985150854	4432.35318065569	41493.1975102821	7590.25954191368	7759.19466972352	5985.42160776589	5563.69558221437
FT7465	816.48711342128	816.474214571324	816.522986482302	469.900495239258	453.654998657227	549.985002441406	16	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	186.221786865235	159.556043426514	3696.48957779208	4691.16643164414	3650.98300003924	3276.39311280251	4385.74964425966	3809.46145793751	3666.03888009103	NA	3621.55210042	4144.3559885777	NA	3619.50828857422	NA
FT7466	816.693899750777	816.636049511296	816.706265274626	751.922999671936	702.319003540039	814.821990478516	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7006.24595197825	15778.9786230679	16021.4285946405	6978.41705758664	17916.4127643585	16071.979482759	14194.8929211578	8152.37023919674	18434.8423084925	10831.912105545	6702.23094698331	12182.649654954	8152.39589509325	13365.3250983953	14032.9774340167
FT7467	816.842645062453	816.690224855534	816.844897883507	20.508	-62.1839999523163	26.4856204986572	9	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	786.536806709291	NA	657.939601160684	NA	552.819434371947	644.837255950928	NA	527.661123695374	NA	NA	NA	NA	496.610464440917	NA	NA
FT7468	817.0648445314	817.003983889296	817.097605748172	705.352000549316	638.700003540039	754.122990478516	35	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1176.476916666	3552.80217590328	6132.53647241821	3650.5672012431	5123.54054470061	1637.8855890503	8943.27362358786	NA	5435.952960873	1383.54961831283	3555.19492031861	7976.77687494369	2116.76857916674	6546.97369431374	8112.03135429635
FT7469	816.989455790766	816.975570470843	817.014330992396	471.579495254517	453.654998657227	577.126990478516	16	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	388.390580708649	571.443085549923	1944.2173890904	NA	1605.84817118836	1642.35007842803	815.108210231781	1715.54534348297	NA	1004.86683874892	1924.70029675947	1710.29576589257	365.244321338242	1546.08018327027	NA
FT7470	817.213232515446	817.210721023634	817.216181450891	774.71400006485	668.152000099182	775.994000202179	6	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	NA	NA	NA	NA	NA	237.947057317106	251.926110121916	NA	290.784115036008	NA	NA	453.756217380529	NA	NA	385.680692001347
FT7471	817.577665736096	817.470366148066	817.59058631437	708.658995138168	621.403998657227	766.362990478516	40	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	3531.66318224199	16150.8488205087	34052.3940317023	3141.50957865144	NA	24919.4515009587	NA	11238.8632172234	18877.9026713869	18548.3803503512	34650.729814405	13866.6701687012	1180.94636307754	32092.9685476562	13873.009720893
FT7472	817.507564864568	817.459837783933	817.515855031297	522.130000289917	465.349000099182	547.245002441406	6	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	213.098820626399	NA	NA	NA	614.948782234179	341.065056198127	324.214343351236	NA	NA	NA	NA	328.328444302878	NA	858.345969458016	NA
FT7473	817.698278677017	817.627253458394	817.710466023167	745.267999797821	704.357003540039	813.280990478516	31	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	4308.09757032882	4277.1611113085	1388.19252747236	1873.80336647727	NA	2766.18111160277	2348.11257219695	4734.53195340305	1556.12608251952	4019.7158943115	3579.13649976193	1380.15715583496	4350.33616607668	1272.79013479445	6013.54570930954
FT7474	817.73808664314	817.648833169131	817.807554632921	20.757	-12.8679999523163	25.1962966918945	3	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	NA	NA	NA	NA	NA	306.620403213501	NA	296.991417892456	NA	NA	NA	NA	417.158477462769	NA	NA
FT7475	818.075531543046	818.022689284837	818.100727048985	712.304499948502	673.889003540039	746.971990478516	24	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	6811.03092978738	2203.1009550781	15942.2507563935	2636.48153493146	15208.8783082394	13364.4520135402	NA	14507.9138784823	15504.4243437605	11654.4944861672	11842.5313172546	17773.8497288152	1821.95904023117	12418.2130951539	14288.9360331853
FT7476	817.961560131928	817.957423892788	818.018399448585	468.271999797821	462.440000549316	547.495002441406	7	1	0	0	1	0	1	0	0	0	1	1	0	0	1	1	275.995129394532	NA	NA	2143.3906067276	1186.45022915214	NA	NA	826.73777558312	307.241088867192	NA	NA	984.780316162113	NA	1151.50016650773	NA
FT7477	818.133414213157	818.133414213157	818.133414213157	727.822000202179	727.822000202179	727.822000202179	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	1169.8746628745	NA	NA	NA	NA	NA	NA
FT7478	818.439723030849	818.40425414383	818.475191917868	-58.9459999523163	-59.4439999523163	-58.4479999523163	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	403.387450698852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT7479	818.473138297729	818.472329421227	818.473947174232	27.7991285324097	27.2355060577393	28.3627510070801	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	356.450757465362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	358.198341761998	NA	NA
FT7480	818.568669069617	818.430729214751	818.604121187988	698.954000202179	657.389003540039	775.458990478516	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1067.34524230376	5933.0092000122	16467.8266054688	5843.70769533545	17278.1576141357	21536.3735776951	14740.4021615743	17923.4107313538	15782.0456928528	20972.2558262635	7259.31702423094	14784.2110072632	355.999019477833	15294.2401739258	9578.99936523429
FT7481	818.463176652958	818.459740959469	818.584114367836	468.786495254517	422.494990478516	497.827990478516	12	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	NA	NA	3102.68140060044	2325.97447572327	2191.51688795981	2186.19407273936	1730.19356903585	2383.81980278716	2157.14128876175	NA	2704.25398056946	2021.06426465861	1205.68356065673	2113.78144714736	2443.94983190917
FT7482	818.585095041281	818.584213120498	818.586544943635	369.418490478516	351.948000137329	397.572990478516	8	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1368.77700798034	1175.2187555542	1359.36021941799	949.313207482912	NA	1205.81421495972	725.572280894473	1293.4856099294	NA	NA	1389.768147583	NA	NA	NA	NA
FT7483	818.563069427359	818.56195125481	818.565020274044	22.749	-59.6929999523163	27.9845790863037	5	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1277.56892920113	NA	1400.64255530548	NA	NA	1143.38764648438	NA	1183.14158682632	NA	NA	NA	NA	1238.53811501736	NA	NA
FT7484	818.78016241209	818.778653947255	818.780519411392	21.255	-61.1879999523163	25.7411651611328	5	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	3397.25472596741	NA	3536.16959275679	NA	NA	3325.99846861267	NA	3051.32582770729	NA	NA	NA	NA	3161.76286198425	NA	NA
FT7485	818.706636995527	818.652781016802	818.708695706557	746.167990478516	741.608000137329	759.808999797821	3	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	NA	681.488101698292	NA	NA	NA	1231.28754152527	NA	NA	NA	NA	NA	NA	NA	484.008777853577	NA
FT7486	818.966435314997	818.965022843892	818.968240886256	469.433995239258	429.290003540039	497.827990478516	10	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	4069.31249053345	NA	5520.06698463331	6164.0851806132	NA	5156.09512187906	5057.51748828278	5166.00022720295	4895.16538482946	NA	NA	4530.59489839046	NA	4359.78666309903	5442.93765126884
FT7487	818.916561125216	818.909361482722	818.918919458315	216.515872028351	185.641003540039	225.505000202179	8	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	NA	NA	1246.23678146972	1138.74588991642	NA	NA	NA	NA	237.045610153199	547.206459960938	619.968079889682	529.307863880917	NA	NA	1438.41278037414
FT7488	819.078243855566	819.033737749503	819.114248687917	712.687000202179	659.427003540039	766.362990478516	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10283.0355156943	3944.1460419159	4889.97833073726	4509.12833776302	4982.34016815864	14992.851094199	12282.6363295237	13042.9901150354	1243.37018484834	10851.3638033697	4969.9969181315	4891.14517336567	18238.2598213112	3636.22359046632	3895.5130099182
FT7489	819.169117149716	819.167691449511	819.174126619172	217.756744384766	187.157196044922	249.017002441406	11	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	2187.21120513916	2240.0205610026	1933.78213159001	1703.46075473727	2140.76833803712	NA	NA	NA	2666.6902421631	1822.17379814996	1011.34468406168	2287.7690384123	NA	1409.9386110677	1177.09320156642
FT7490	818.998997344067	818.998408121779	819.013940087146	486.558	484.528000099182	493.278000030518	3	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	237.231667952105	164.40688911438	NA	NA	NA	184.212030189511	NA	NA	NA
FT7491	819.121180421401	819.121180421401	819.121180421401	-60.1909999523163	-60.1909999523163	-60.1909999523163	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	127.580681602478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT7492	819.467924677571	819.466622590048	819.474863905613	469.067999797821	429.290003540039	499.955990478516	13	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	NA	NA	4305.48079564738	4634.82231571452	2496.62643524171	3267.61706438338	3695.92943311564	3877.63965582681	3852.66399125088	NA	3371.62302229882	3141.64312502143	266.865921840118	3690.17708346177	4488.08764316814
FT7493	819.41948825149	819.416868915047	819.424157711925	219.888000549316	186.684003540039	280.071990478516	13	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	NA	1074.17313683574	1930.56451042058	2247.58240757649	2215.05481869398	NA	2080.52591098023	2479.05216531881	2775.84650740638	NA	1783.27695229633	2015.69372669679	1506.33347098732	1279.34261592406	2342.2232459467
FT7494	819.475489901457	819.460425517642	819.481119545034	638.995997009277	619.482003540039	659.157990478516	4	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	NA	NA	456.076562151823	NA	NA	528.951917852794	NA	NA	NA	NA	NA	NA	NA	NA	344.720808533615
FT7495	819.572079245799	819.511570774769	819.647759979322	721.919002441406	659.427003540039	802.544990478516	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11031.8682684834	893.740538450631	27232.7314455818	3642.56105784371	28854.5562620545	31293.5956198295	29692.5432306878	28208.6339349174	28934.423449506	20120.8276628825	15001.8280688076	32661.9566703786	1501.629980011	14530.446714422	10482.9009410433
FT7496	819.588986575583	819.587437281707	819.589596026067	369.246000202179	352.744000137329	422.494990478516	13	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	11516.8884893798	10532.0812874353	16155.3604207993	11962.0838458099	NA	11982.9652078552	9393.66533386226	11560.8721129063	11691.3064919417	10201.3110010986	12361.2907789612	10294.3893339358	11505.7275801392	11308.3352308654	NA
FT7497	819.670843679535	819.66813439709	819.675084864891	224.13800006485	187.38981628418	279.274990478516	10	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	NA	1001.86432310486	1260.04046047636	1499.15483757324	1283.59323067189	NA	1903.3380924708	1151.66828161011	1647.49368623491	NA	NA	1261.55920424805	1773.78048935106	1191.26547440246	NA
FT7498	819.780084598211	819.667745752285	819.782211670012	21.255	-61.4369999523163	25.7411651611328	5	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	671.374194625854	NA	911.7960662028	NA	NA	335.124752110073	NA	919.574545806884	NA	NA	NA	NA	944.183453727722	NA	NA
FT7499	819.968270583341	819.965918507167	819.970426655942	468.889000030518	429.290003540039	497.827990478516	11	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	NA	NA	NA	3393.75240084839	2876.51468476296	3041.42869162917	2878.25290209308	2906.97823243617	2796.32781611281	3783.95641560669	2297.87854656474	2160.57338236192	NA	2339.75230009025	2181.03505988161
FT7500	819.921870513455	819.914380375347	819.923780887877	215.312500118256	188.58625793457	226.534000030518	4	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	NA	540.687291595461	255.791063738309	NA	NA	NA	815.118889251707	NA	NA	NA	NA	578.298704965318	NA	NA	NA
FT7501	820.07896760192	820.064319416044	820.114220584269	715.432990478516	657.389003540039	756.210990478516	22	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	2729.82206689453	1483.04791207122	3147.87483230591	2231.82110069784	5502.75852269937	2038.71943206786	3180.42263147735	NA	1223.58336029663	4513.35319813759	3238.25989116322	3104.86812988283	6625.99543467205	NA	4100.00209910581
FT7502	820.164607067046	820.162452514297	820.166761619794	202.965501838684	186.684003540039	219.247000137329	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	NA	171.185540660094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	601.300109245299
FT7503	820.471132062507	820.464009713361	820.482115865671	469.557000202179	429.290003540039	546.432990478516	13	0	0	1	1	1	0	1	0	0	0	1	1	1	1	1	NA	NA	NA	NA	1776.6701870466	1480.27591367132	1710.6215087265	1525.35332612472	1528.7821765052	NA	612.111517468258	1611.33469599513	1419.25215297852	NA	2048.94528408051
FT7504	820.546496810234	820.507425361529	820.606195116916	698.297999797821	618.485003540039	802.544990478516	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1400.04757591079	15488.9948339843	18154.5960144592	2015.91979951477	15176.5874963836	16187.2795659514	12503.3274717276	11352.8890421371	13034.6288933105	16159.5098568114	19450.592154134	18428.4658068123	1105.11757184855	12755.99942327	17020.2973256073
FT7505	820.559828185562	820.558959957936	820.5601668436	22.749	-59.6929999523163	27.9845790863037	5	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1873.01434610325	NA	1380.98247654959	NA	NA	1591.59192894897	NA	1653.38280539788	NA	NA	NA	NA	1635.09840296767	NA	NA
FT7506	820.591769923695	820.590002224496	820.59305616717	369.246000202179	352.744000137329	422.494990478516	13	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	6244.17850540157	4994.35466050976	7215.12306706154	6097.8013941345	NA	5587.75062817384	4985.18471692985	6595.67795992604	5812.71673939854	5147.49687572021	5422.82266625976	5589.61969349162	5379.98646060308	5515.96995828681	NA
FT7507	820.619952916022	820.618354288843	820.738175621346	723.564499898911	667.053000202179	829.995000099182	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46437.6902831563	42275.9330948375	48004.5627990723	31651.186772461	49949.8523958843	43180.2945477447	41958.813280026	43671.048715805	44535.3134953409	47271.1156268382	41213.547796236	34786.8071921657	36539.9963361857	40082.3138196335	48991.1246566772
FT7508	820.778267958959	820.776727630011	820.779611533195	21.255	-61.1879999523163	25.7411651611328	5	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	2581.84546765137	NA	2686.21251202393	NA	NA	2097.20800158691	NA	2339.62886352539	NA	NA	NA	NA	1997.66692327881	NA	NA
FT7509	820.969620815467	820.966550893638	820.985904193454	469.621500116348	466.844000099182	494.801990478516	12	0	0	1	1	0	1	0	0	1	0	0	1	1	1	1	NA	NA	1105.19307670376	NA	NA	512.859092675107	1189.81857687378	631.285100740558	1074.6844028147	NA	927.759728523248	1402.42983297932	NA	1397.15017964801	NA
FT7510	821.08530833193	821.026458777492	821.112708126164	712.060999671936	638.700003540039	766.362990478516	29	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1542.63506157874	20041.6270192567	21806.4064040434	439.906248417773	19728.77568573	18078.8103774146	NA	19084.2738445007	1449.36450073256	2326.10377044677	17954.7111062534	24232.3587717641	23324.33672347	18418.7694242157	22021.5323517395
FT7511	821.132930963827	821.119004452018	821.133395590488	723.819499937058	712.514000137329	729.931990478516	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	NA	1832.88463479615	2493.01732953643	NA	NA	NA	NA	NA	2643.23379334003	4493.14956874083	NA	NA	NA	NA	NA
FT7512	821.563247065583	821.467134017735	821.612182037252	697.948999937058	620.478003540039	746.859999797821	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1919.52831608981	7753.60147209824	12714.1151658123	3182.84471570722	7715.30030434038	7633.37469880983	6004.3782355713	6533.5704746704	5918.21630522161	2949.41111812801	13984.0042743326	14755.4628669856	2512.81938348387	8316.12062660039	7162.58575825191
FT7513	821.594387501606	821.592902116031	821.59683342349	369.272995239258	352.744000137329	422.743990478516	12	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	2041.91832794188	1792.01848428345	1694.23215414225	1897.24984826661	NA	1799.35149753418	1630.87138032532	1924.12756268309	1783.98445072757	NA	1882.96934394836	1587.89586768798	1747.46721541426	1914.34694458008	NA
FT7514	821.479710939792	821.464128267281	821.509090140157	487.605495075226	469.495990478516	523.665000030518	6	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	NA	192.466733917237	825.600081612721	1120.92043387298	NA	435.83831953569	204.584362838746	NA	NA	457.744355374849	NA	NA	NA	NA	NA
FT7515	821.648027906988	821.618867308575	821.649842202941	728.412499885559	684.477003540039	790.616990478516	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16832.048559082	25892.3089588236	23939.6764710534	21309.566066284	21566.6727975586	15639.0350230713	22686.4857301147	16549.160741333	15667.24625625	24473.995982666	26392.4749882691	6887.2552350158	23222.1400740966	22397.1930718628	26469.5908774566
FT7516	821.77014374936	821.765267610154	821.775019888566	23.6839737319946	21.255	26.1129474639893	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	312.132658950806	NA	NA	NA	NA	NA	NA	415.710712829589	NA	NA	NA	NA	NA	NA	NA
FT7517	822.089605339199	822.026799749102	822.117380999495	706.315990478516	638.700003540039	768.897990478516	29	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2395.94118516327	11914.8071441567	11779.6719281921	1964.92149208068	11048.7535627092	572.736929538322	NA	8893.26535983494	835.269714993793	11667.0417949677	2660.97365513917	13406.4900847107	419.049567918325	11176.6849613113	13318.7125083287
FT7518	821.992353653521	821.963885336602	822.008639003624	500.820494567871	468.311000202179	549.487002441406	10	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	399.359363709257	298.579756117879	NA	NA	NA	309.743047929245	429.588866813659	166.53961471557	317.474377613069	149.597403625489	543.169367260932	NA	NA	NA	NA
FT7519	822.124792310166	822.124009092129	822.135286325564	726.620000150681	688.552003540039	756.210990478516	10	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	5836.0262008057	8400.58703076176	5918.65459276649	7121.75818581005	NA	NA	NA	NA	10349.0646139659	5909.18613404198	4773.15445007325	7390.35563036978	NA	NA	5263.45113999941
FT7520	822.435046280465	822.428889731625	822.438543489858	671.717001270294	621.972003540039	714.932990478516	6	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	339.368295364378	NA	NA	539.127513525391	NA	NA	NA	NA	NA	507.721149014276	NA	299.400297291152	857.291820959481	NA	576.993687334511
FT7521	822.556080556172	822.400659911471	822.559306979664	24.6510398025513	-59.6929999523163	29.4968395233154	6	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1216.17494942951	NA	1215.13569927979	NA	NA	1384.76835564168	NA	1187.72164155807	NA	NA	NA	NA	1243.24080350113	NA	NA
FT7522	822.500474519132	822.48244371709	822.511274086849	508.784000137329	478.273998657227	546.249002441406	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	166.30052735138	278.341071915301	NA	NA	NA	NA	NA	NA	NA	NA	836.360758693689	NA	NA	NA	NA
FT7523	822.598641038827	822.521156521809	822.657431692761	709.167495307922	617.738003540039	784.801990478516	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2279.57979213257	50262.5329859616	19120.0826924337	1713.47136815388	41790.6545488284	6692.64882642956	5846.91142198691	13195.3042760353	5619.62092343759	7024.96077117916	52756.9130980887	7370.08923341879	4664.04282112007	11583.16215223	22019.9212265583
FT7524	822.979922044763	822.978221973076	822.984966763865	469.650995239258	429.290003540039	493.029000030518	10	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	NA	NA	2945.99950199126	NA	2065.86619524538	1983.30450534566	2439.04793475342	2388.60039954418	2360.41865275793	NA	NA	2453.41818397667	NA	2596.72267272296	2502.6678226776
FT7525	822.86257654087	822.768332449965	822.865620179514	20.508	-61.9349999523163	26.4856204986572	9	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	786.231839080811	NA	919.208568324498	NA	1075.95281954447	647.255112213135	NA	660.990978376116	NA	NA	NA	NA	592.697250183106	NA	NA
FT7526	822.754105957735	822.750622892003	822.757589023467	851.845490478516	837.190990478516	866.499990478516	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	NA	NA	295.636524751281	304.438531354912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT7527	823.047903176815	823.028023083165	823.104625280975	697.528994567871	638.700003540039	743.782990478516	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1873.46256749934	360.041325073244	5378.92763033781	2106.35436751303	3620.82825937271	3038.01190206908	1856.65204380033	4071.05119362546	3842.52665868485	6740.1344542361	2570.48521590422	1914.45782229004	2123.88318338011	1944.54843037068	5617.42160335997
FT7528	823.160174534331	823.12256710442	823.16461594934	741.155495288849	711.747998657227	769.931990478516	14	1	0	1	1	0	1	0	1	1	1	0	1	1	0	1	2360.54728685303	2924.85349237062	4323.1162801107	4926.80884690857	NA	3392.09422986453	3321.81376881713	NA	3333.99306684779	NA	3371.55947490845	2251.89547062335	NA	2626.50094310607	NA
FT7529	823.413810836801	823.413810836801	823.413810836801	183.842468261719	183.842468261719	183.842468261719	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	152.810151809693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT7530	823.547083366931	823.440146283753	823.608162113623	696.324990478516	657.360000202179	761.790990478516	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4203.54960869544	2247.48758427427	7389.7065553913	3669.61828339295	9108.03394860842	6538.77147894609	6706.39281022135	11526.4002116501	6362.52651855237	1945.33786125624	7364.21999652012	7577.46605317229	2062.77446413311	7383.72965891518	8621.33685322208
FT7531	823.483760010803	823.480117587876	823.504468240489	469.896495138168	452.858998657227	552.649990478516	14	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	826.18802652563	NA	2376.4614249897	1152.9313644043	2239.04401554566	2458.4003555531	1339.30337829227	1796.5012126827	1730.65508927109	NA	1954.32616021729	1865.69032320999	NA	2354.66674490358	NA
FT7532	823.651366453069	823.637425926611	823.673905683107	745.559000549316	690.590003540039	853.548990478516	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26910.6621875	12772.5998722957	13506.6524403381	26419.3102939106	14864.4746605114	15090.629854998	13785.5027340437	16390.9467289855	15438.1024456265	24021.9843442381	14406.6048867798	13016.2747385253	22905.6179807007	12817.8862661068	10991.3898958304
FT7533	824.047728600515	824.024574157186	824.11604881646	700.618996459961	657.389003540039	746.971990478516	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3156.3345917293	6416.13017463682	5128.91932041609	3178.57912878743	7876.89491091017	5777.15854690428	4823.33365217848	5910.27503062659	4450.52067013791	5031.21955159504	5126.73905279981	6224.6860006142	7712.07137647323	4521.04112891983	6515.9638573354
FT7534	823.997432863323	823.975592436487	824.004852179176	507.569999397278	452.858998657227	579.866990478516	16	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	NA	840.749642947524	NA	1612.11637211914	1433.35169388909	1133.66759432678	NA	1832.86729652023	1279.33610600855	NA	1260.36583241622	1237.20579526977	1040.78958510399	NA	NA
FT7535	824.148069911279	824.132962952412	824.163176870146	724.285000118256	723.152000137329	725.418000099182	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	NA	749.502607966621	NA	NA	NA	NA	NA	NA	NA	NA	NA	720.025337040715	NA	NA	NA
FT7536	824.428560451155	824.428560451155	824.428560451155	24.493	24.493	24.493	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	323.000773010254	NA	NA	NA	NA	NA	NA	NA
FT7537	824.547261156393	824.430530366978	824.61674174376	695.847	621.723003540039	749.350990478516	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11103.6906457946	10644.8984572078	10890.1317826635	12132.8442825539	12328.5104434466	7889.49757571098	11070.0038661499	9351.12835270552	10429.8170521774	1762.30913837139	2176.02992951312	10420.689800293	22376.5988867302	10671.7746316731	12832.4616174316
