"","mz","rt","af9","af10","af11","af12","af13","af14","af15","af16","af17","af18","af19","af20","af21","af22","af23","af24","af25","af26","af27","af28","af29","af30","af31","af32","af33","af34","af35","af36","af37","af38","af39","af40","af41","af42","af43","af44","af45","af46","af47","af48","af49","af50","FA2","FA3","FA4","FA6","FA7","FA9","FA12","FA13","FC2","FC9","FC10","FC12","FC13","FC14","FC16","FC17","FC29"
"group","mz","rt","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C"
"M502.0978T620.4","502.09775","620.4","13860.89251","17291.87375","64799.13775","14931.74034","66125.83934","9128.129394","39227.86986","55992.29374","6659.933797","6712.54648","7767.585745","6456.420563","42968.32319","6293.072106","6081.470734","346488.514","141053.1399","142287.9763","112707.3188","5136566.472","6428.957684","1525863.157","3578533.727","4248646.901","910145.781","4614231.622","3327034.124","8478.325441","4316280.285","1709548.379","22146.80913","4064050.492","1760194.306","47002.69851","284243.0959","25784.07222","41108.80139","10925.30875","13561.08314","3517644.524","26676.72206","4107663.934","2982.83314","3770.953176","3029.006589","5093.212039","3970.680289","3599.985812","4484.756469","3635.917467","4974.048038","4337.401254","4779.412191","5407.509481","2484.967306","4320.205141","3935.873222","4672.395841","4717.569244"
"M396.3738T649.7","396.37383","649.68","2572.848836","1138.155973","1423.914953","3293.365268","2610.191292","826.2645391","2242.678559","2445.049542","906.5675794","2593.058998","3928.845404","3036.799834","2791.673646","2408.259106","695.3292026","3076.288982","4464.603108","1402.846529","1728.584241","894.1780153","4679.607055","4813.612178","951.8292892","745.6221862","1192.385922","1502.323814","3566.412726","4504.380962","5119.324981","1333.801936","8900.486191","3289.411695","2956.686914","5507.421877","6231.541884","815.3286178","3300.832297","4469.926398","2451.915971","2306.487587","6326.640913","2392.066958","8698.542995","11285.46905","9013.249762","216580.941","5455.157767","11549.3618","18919.05472","13739.23663","12389.08971","130333.3995","21710.07913","9100.958963","3516.024137","6701.923017","6594.188534","27575.83146","5345.786425"
"M317.2914T410.8","317.29144","410.76","41848.67877","8390.143319","333952.9902","395924.5175","55833.48247","3288.41477","1024558.197","10232.30122","18279.43807","229918.3781","595913.7054","424636.706","580918.6769","119315.5996","19085.82898","54262.74864","1322782.109","886596.4473","33247.69046","183534.8857","57072.48913","242565.0737","125213.0764","23477.38462","1770204.548","47398.82387","29042.96549","98153.99264","32412.38074","6659.419271","362231.6519","856900.666","119642.6189","28227.03465","89786.81751","156300.1013","448550.3674","50880.12857","278444.1206","2106450.97","90942.68672","305767.0816","367016.8472","247982.2495","79813.40783","432357.55","143597.0212","43301.66167","34530.62223","15531.08527","386467.0199","99387.8604","152054.0437","688555.0783","868298.2784","311170.6442","99840.78013","305696.1935","99830.51074"
"M299.281T406","299.28101","406.02","9815.376908","1591310.176","489890.6823","145117.4656","54963.39375","3242.945105","247241.0818","16973.41812","1801060.531","649923.1363","78952.30871","178576.8965","751558.2155","90711.54401","38555.49913","195955.923","2967349.086","5032219.936","724802.9042","506833.7417","35579.25726","461970.2257","4056902.388","78817.12873","2090516.417","35090.76331","234015.1325","32036.52466","147767.9831","63473.8706","151073.8586","1475612.315","78743.59651","79737.72821","698708.772","113198.8443","1099185.239","36363.36014","254778.9844","222905.8251","144768.1489","121914.1334","9588.148606","96093.89994","584925.732","20883.28414","8239.06722","150022.1763","5093.049417","4900.404758","100216.151","927087.6699","3347073.649","22275.46565","900024.6218","236186.7442","1257236.162","13480.21231","9311.429305"
"M213.0779T223.7","213.07795","223.68","784146.2195","609961.7773","394105.1748","210313.6712","1887805.101","293200.7248","156838.5618","1174777.963","155670.9145","433199.2898","108389.4896","78957.28355","12825.95963","73914.34217","752971.4068","857159.1367","261835.5372","5023985.643","236403.3863","2079104.249","790913.349","218875.1089","204098.9557","417634.0614","413728.7757","959472.5517","374953.459","117337.1179","122938.1578","683249.7578","4153412.88","3547253.496","474594.258","439360.6967","163785.9708","120653.5852","177678.96","594135.6738","101594.2596","44132.39359","1398128.489","1609889.055","35068.70781","96451.568","105430.0712","330857.6717","248398.3963","126051.8366","80870.76969","920852.758","2216257.481","256114.5618","179432.3543","31417.85886","105595.9691","189788.3807","55956.85914","831662.3021","126631.9991"
"M282.2546T507.1","282.25459","507.12","147067.4223","1373.807527","2890.22282","5752.143494","32800.64234","1688.607075","14059.87154","1146.275028","7485.182172","5813.181939","494612.0172","768.8611016","8137.605184","1321.924863","44219.68442","1867857.165","619304.36","9489.597692","1573777.228","731.0883364","351438.7798","3003665.813","29935.6997","2002117.695","3157659.233","2989796.759","65500.0743","38622.66238","100991.8979","1609835.331","140882.0829","1407417.605","1201281.218","2258104.806","2263171.273","26652.97398","920043.0203","399167.1568","1917213.107","822172.3816","54050.23872","613603.4688","907213.4732","2055862.889","1931488.073","2121730.299","574670.998","1652515.076","539433.1295","673522.7928","3256919.796","1360857.816","1221652.752","947340.2948","297062.7792","805079.3279","431972.4631","1236093.512","449684.9191"
"M388.2597T308.3","388.25966","308.28","9813.490389","58494.00169","1584944.457","3095045.982","4337.226119","6833.271912","26927.3229","10972.68184","7715.784672","404627.7396","18886.7103","3304283.665","14790.39446","1681073.225","5038.925057","8250.955382","4996663.799","21804.2276","10264.73958","8092.065683","3764.666554","3058.46188","6754.094","4876.393906","55781.86917","6073.642918","37518.0643","6988.935312","6405.499212","12150.55901","3353.252512","737576.2617","43067.97947","14153.17324","505211.6794","1973296.056","30766.64674","6804.512105","165712.0319","398915.2607","6050.673831","17227.28296","566948.7774","1901899.919","306162.376","1298166.628","55676.92308","3780.910946","4052.506359","3311.538123","1975067.167","2774.062203","7662.719951","1071072.104","152876.5398","727213.0216","3168.502698","27287.41082","3144.668734"
"M436.1393T333.7","436.1393","333.72","262.8395131","489.4358888","1653.622682","1588.772396","415.0769664","293.4993737","240.7185724","353.8929899","266.1651224","646.1974499","365.2234678","1961.49168","245.9263501","340.2787266","1053.813956","408.3162281","949.947024","393.3269459","447.7903338","289.584062","253.6397574","436.1382151","337.9964002","297.8444236","417.8508956","386.5300855","248.7445935","245.5194807","286.627828","4403.232425","333.471179","1641.970657","439.1985232","436.6796582","885.1005532","1188.63882","300.3777027","260.5738302","4982482.124","3657.756354","500.5013019","302.3969014","857.6528618","703.8808527","482.8089023","690.7892458","358.915785","155.4688008","161.7367774","129.6277176","882.3295907","163.2530819","256.0844516","880.2216512","533.7557117","822.2066154","233.3227971","239.3096746","239.1259432"
"M534.2598T630.9","534.25983","630.9","260646.4081","908.4990532","7024.846916","143500.5589","133377.1517","16193.22063","883476.2851","389696.125","48964.60669","16407.60256","379056.822","638.5361965","124452.2875","1412.652133","108186.0062","1493803.232","990.2029881","9340.932689","117557.9382","11832.55522","18606.3009","368378.7723","1125.559814","1088740.911","19222.19497","660788.2299","4563.899856","3261054.568","103577.3664","123693.9185","3026778.268","45945.17579","7828.372459","745386.1262","303320.5329","3478.863401","109331.4397","47904.51338","4959120.188","15458.44039","146390.9823","278311.2017","2388767.635","815332.9107","5881.963859","10084.62372","739039.0384","3960.671907","268878.8239","419.4644027","4366897.1","74563.84849","430957.3726","2876980.72","3828747.129","1267696.784","1413011.117","443750.0727","34057.70103"
"M368.3426T658.4","368.34265","658.44","8288.848128","11927.73363","1357186.814","65806.1617","44479.95355","13344.92285","2049.333147","47152.21048","40207.62116","80324.05874","418813.3888","10402.95857","3390.502844","55268.09968","1576.227699","87640.17573","26301.64451","13344.48498","12143.28968","4951386.539","120658.161","850017.4712","2838516.113","114508.6084","225910.9335","3918.119531","345470.7096","9362.326841","2876625.086","121408.9035","845920.7019","292286.349","103200.2767","1001773.021","820626.7121","217703.4621","3325.236314","2130768.883","200842.1475","82087.32716","5080.309842","974385.2859","5951.081907","1907.091685","27562.98277","3575.481189","14226.72911","6310.202488","68602.65972","3370.678433","15173.88072","870.713457","1859.400687","23583.17551","555.346973","812.4640768","32096.09757","12424.88862","2487.591481"
"M368.3426T665.4","368.34265","665.4","163631.9933","6489.064201","1357186.814","24741.70376","38550.17652","39739.28051","19419.30453","48696.7271","134346.6519","106977.2573","161800.309","14334.55125","4139.152566","64994.64699","3077.88834","100360.9817","76424.94531","20061.12727","17615.72377","4951386.539","68050.01537","228980.1995","2838516.113","3912476.496","968751.2128","5805.796415","345470.7096","11706.52036","2876625.086","481381.8196","845920.7019","603598.3003","69090.83707","21105.36766","1572223.285","109705.4598","3632.447409","335509.8384","1202826.357","186664.8715","3346.913468","974385.2859","3706.07553","1062.954648","1935.297687","2897.999721","46825.09173","49637.47762","49856.34848","35342.85959","24087.16174","1240.834633","1585.989374","35290.3986","40722.03946","27732.90432","6114.219772","3140.341277","6681.783578"
"M298.2495T534.7","298.24947","534.72","1729140.159","1367495.72","1215251.314","1906396.656","795989.6496","647467.3829","4213885.166","430661.7357","139990.8792","669123.0626","781452.8787","1927359.679","800909.1764","256374.3148","404963.5535","1630654.025","4874213.672","30599.51679","1029651.401","714921.2135","936256.2671","3465360.425","502209.2684","1366896.395","2583549.635","3741668.886","196426.0376","4943886.13","2106013.556","768465.404","1585310.71","552977.9666","1096669.671","823826.2422","1810508.169","298149.523","681523.9186","321640.1388","2062122.96","2399530.608","2574715.135","959367.0286","161670.0383","1419850.635","678286.6556","2169773.969","188379.226","1058803.813","383430.0191","462334.7821","2578223.859","609627.0069","1152794.53","119815.9494","63149.08912","2473.891879","96197.65903","736984.3317","1108390.708"
"M119.0729T113.9","119.07288","113.88","11582.30702","51256.14619","2528678.342","31685.4337","3648.332344","133588.1715","126376.8313","69924.68455","1159709.748","1541172.669","1013087.862","4934236.131","275505.5063","6028.660787","95412.42634","520951.559","1876258.848","47390.5099","48792.1325","385088.6172","117463.0477","123701.6738","521147.4573","147414.7936","2330035.837","284160.2441","415282.0236","134126.1291","545139.0223","310392.1337","197582.6312","3979064.129","1299939.114","946460.2067","610430.1025","667753.6915","265933.3436","164107.0595","199882.8345","98521.87671","19795.52314","167887.5084","992887.5945","1268638.618","1781373.575","1897248.511","1820960.686","1131061.992","1286136.995","789526.7406","1048121.71","1983571.208","399798.1889","2471357.493","575511.6416","1790537.791","795879.9681","1112646.039","1332387.766"
"M438.3474T567.7","438.34736","567.72","314740.8325","82902.32209","20311.95582","305037.0758","6134.568438","11170.71201","3747.591262","520258.2841","55786.09592","222143.4388","99943.02364","11280.6974","2324.837117","19239.45082","3582.849418","289002.226","2854.52008","18169.19348","285486.1917","259307.2398","201524.5436","37051.21611","1011992.127","10898.47282","4926367.1","40641.94","307673.7705","410321.4811","527040.4988","5127.142459","344793.3837","1604362.796","18378.07051","8994.026486","36531.99821","46931.0107","88796.47009","8021.667797","26294.34235","78528.26396","365857.7927","24466.22528","39714.87422","361540.2815","12099.0374","13113.05787","8087.698819","40348.05653","340662.3486","10483.71613","21504.34832","11235.18937","232404.3479","5743.167014","11130.19781","99959.34843","332760.1586","474713.9436","278653.5537"
"M298.2495T531.9","298.24947","531.9","26728.91531","14837.17116","1215251.314","36786.11163","14840.95198","18706.80432","4213885.166","13080.95102","143617.6349","668507.5161","781452.8787","9295.924757","800911.3","257812.7835","17066.29325","1631686.768","4874213.672","30705.69066","1029651.401","715127.2002","942614.1397","3465517.873","501289.0806","1367273.684","2583549.635","3759552.016","196476.4519","52064.08393","2107402.215","768465.404","1582303.751","552977.9666","1097211.252","823826.2422","1810508.171","298570.0783","681536.6222","321775.0488","2072284.417","2389316.84","2576848.258","960105.0686","161899.1125","1420507.451","679194.816","2169773.969","188907.2864","1075599.912","383921.0527","463407.7572","2578223.859","610283.6532","1153085.001","132082.1147","63037.90893","2509.575394","94965.71819","737097.8608","1117366.307"
"M403.1973T240.3","403.19734","240.3","621.7032469","896.4709962","827.7224961","463.479856","4286.764893","626.1005787","329.0987572","585.6319021","589.5051525","482.630618","697.2990665","516.1126285","332.6318498","442.9278698","720.9550759","102585.7804","813.956601","638.4702489","954.8686465","915.9577181","708.6553982","787.937413","1024.823187","601.9777744","659.5990931","701587.6243","295.3809564","649.526035","1096.382361","869.4766848","585.3315281","4861487.917","448.169046","955.7140445","1387.595785","1630.511334","564.9491588","658.9083152","542.9611218","6359.226685","1319.116651","740.3297529","2065.332568","270.5962451","764.2160427","539.9738334","506.7236057","567.7879726","53944.13324","2752.553541","17651.4144","473.9395861","916.6470426","623.5393549","3027.390477","451.6284638","641.4023994","545.5274721","1570.822047"
"M599.2828T263.9","599.28279","263.94","4094207.522","1671.433756","1168.220005","3673.898275","1767.397687","1799.420271","697.7919583","1423.28985","1289.239922","729.2354878","2173748.915","2366.169111","799.7661325","692.6714029","1940.079379","2228.009901","2355.101172","1572.956483","1932.446511","3811676.611","3770263.05","1862.582048","4665325.699","2563.484696","1819.601353","4843818.198","1219904.609","1179.441687","1180.423005","1731.239098","1124.678424","5178.127696","1481.362144","2008.726951","1633.697879","2202.650409","1305.291492","2245178.812","1439.544622","3075.311751","1255.127018","1695.396439","702.9751553","660.8576905","337.8179166","898.8224489","937.1147837","640.2433966","1090.669748","511.3371286","1160.590857","643.3597079","698.3780007","924.6541966","337.5735735","723.1124539","834.1700257","736.7564263","1031.254462"
